time,co2(ppm),temperature(°C),rel_humidity(percent)
2023-08-31 12:29:09,1518,21.05,71.61
2023-08-31 12:29:14,1518,21.04,71.61
2023-08-31 12:29:19,1518,21.06,71.59
2023-08-31 12:29:24,1518,21.04,71.59
2023-08-31 12:29:29,1517,21.04,71.61
2023-08-31 12:29:34,1518,21.05,71.61
2023-08-31 12:29:39,1517,21.04,71.61
2023-08-31 12:29:44,1516,21.04,71.6
2023-08-31 12:29:49,1516,21.05,71.61
2023-08-31 12:29:54,1518,21.05,71.57
2023-08-31 12:29:59,1517,21.05,71.63
2023-08-31 12:30:04,1517,21.06,71.61
2023-08-31 12:30:09,1517,21.05,71.62
2023-08-31 12:30:14,1517,21.07,71.6
2023-08-31 12:30:19,1517,21.07,71.57
2023-08-31 12:30:24,1517,21.05,71.59
2023-08-31 12:30:29,1517,21.05,71.58
2023-08-31 12:30:34,1518,21.06,71.61
2023-08-31 12:30:39,1517,21.06,71.61
2023-08-31 12:30:44,1517,21.06,71.62
2023-08-31 12:30:49,1517,21.05,71.57
2023-08-31 12:30:54,1516,21.05,71.56
2023-08-31 12:30:59,1516,21.06,71.6
2023-08-31 12:31:04,1516,21.07,71.63
2023-08-31 12:31:09,1516,21.05,71.58
2023-08-31 12:31:14,1517,21.06,71.56
2023-08-31 12:31:19,1517,21.04,71.59
2023-08-31 12:31:24,1517,21.07,71.58
2023-08-31 12:31:29,1517,21.06,71.58
2023-08-31 12:31:34,1518,21.05,71.53
2023-08-31 12:31:39,1519,21.04,71.6
2023-08-31 12:31:44,1520,21.04,71.58
2023-08-31 12:31:49,1520,21.05,71.58
2023-08-31 12:31:54,1520,21.05,71.58
2023-08-31 12:31:59,1521,21.06,71.56
2023-08-31 12:32:04,1521,21.05,71.58
2023-08-31 12:32:09,1522,21.05,71.6
2023-08-31 12:32:14,1521,21.06,71.53
2023-08-31 12:32:19,1520,21.06,71.58
2023-08-31 12:32:24,1520,21.06,71.63
2023-08-31 12:32:29,1520,21.08,71.57
2023-08-31 12:32:34,1521,21.07,71.55
2023-08-31 12:32:39,1520,21.06,71.57
2023-08-31 12:32:44,1520,21.07,71.58
2023-08-31 12:32:49,1520,21.05,71.57
2023-08-31 12:32:54,1520,21.07,71.53
2023-08-31 12:32:59,1521,21.07,71.56
2023-08-31 12:33:04,1521,21.07,71.58
2023-08-31 12:33:09,1521,21.05,71.59
2023-08-31 12:33:14,1522,21.08,71.58
2023-08-31 12:33:19,1521,21.08,71.59
2023-08-31 12:33:24,1520,21.07,71.56
2023-08-31 12:33:29,1520,21.05,71.53
2023-08-31 12:33:34,1520,21.07,71.58
2023-08-31 12:33:39,1519,21.09,71.56
2023-08-31 12:33:44,1520,21.06,71.56
2023-08-31 12:33:49,1519,21.04,71.51
2023-08-31 12:33:54,1519,21.06,71.55
2023-08-31 12:33:59,1519,21.09,71.57
2023-08-31 12:34:04,1519,21.09,71.52
2023-08-31 12:34:09,1519,21.07,71.51
2023-08-31 12:34:14,1519,21.07,71.54
2023-08-31 12:34:19,1519,21.09,71.53
2023-08-31 12:34:24,1519,21.07,71.53
2023-08-31 12:34:29,1518,21.09,71.55
2023-08-31 12:34:34,1519,21.09,71.53
2023-08-31 12:34:39,1519,21.1,71.52
2023-08-31 12:34:44,1521,21.09,71.52
2023-08-31 12:34:49,1520,21.09,71.55
2023-08-31 12:34:54,1520,21.07,71.5
2023-08-31 12:34:59,1519,21.07,71.5
2023-08-31 12:35:04,1519,21.08,71.53
2023-08-31 12:35:09,1519,21.09,71.51
2023-08-31 12:35:14,1519,21.08,71.53
2023-08-31 12:35:19,1519,21.08,71.51
2023-08-31 12:35:24,1519,21.07,71.54
2023-08-31 12:35:29,1520,21.07,71.51
2023-08-31 12:35:34,1521,21.07,71.5
2023-08-31 12:35:39,1520,21.08,71.51
2023-08-31 12:35:44,1520,21.07,71.5
2023-08-31 12:35:49,1520,21.07,71.49
2023-08-31 12:35:54,1520,21.08,71.49
2023-08-31 12:35:59,1519,21.08,71.53
2023-08-31 12:36:04,1519,21.07,71.51
2023-08-31 12:36:09,1519,21.09,71.52
2023-08-31 12:36:14,1518,21.09,71.53
2023-08-31 12:36:19,1517,21.08,71.47
2023-08-31 12:36:24,1518,21.07,71.53
2023-08-31 12:36:29,1518,21.08,71.47
2023-08-31 12:36:34,1517,21.08,71.48
2023-08-31 12:36:39,1517,21.09,71.51
2023-08-31 12:36:44,1517,21.08,71.5
2023-08-31 12:36:49,1517,21.11,71.52
2023-08-31 12:36:54,1516,21.08,71.53
2023-08-31 12:36:59,1517,21.07,71.53
2023-08-31 12:37:04,1516,21.1,71.53
2023-08-31 12:37:09,1515,21.07,71.48
2023-08-31 12:37:14,1516,21.08,71.55
2023-08-31 12:37:19,1515,21.08,71.52
2023-08-31 12:37:24,1515,21.11,71.52
2023-08-31 12:37:29,1516,21.1,71.52
2023-08-31 12:37:34,1516,21.08,71.54
2023-08-31 12:37:39,1515,21.08,71.5
2023-08-31 12:37:44,1516,21.09,71.51
2023-08-31 12:37:49,1516,21.07,71.46
2023-08-31 12:37:54,1517,21.1,71.53
2023-08-31 12:37:59,1517,21.07,71.5
2023-08-31 12:38:04,1517,21.07,71.49
2023-08-31 12:38:09,1516,21.09,71.48
2023-08-31 12:38:14,1516,21.08,71.49
2023-08-31 12:38:19,1515,21.09,71.48
2023-08-31 12:38:24,1516,21.08,71.47
2023-08-31 12:38:29,1515,21.09,71.52
2023-08-31 12:38:34,1515,21.08,71.5
2023-08-31 12:38:39,1515,21.07,71.51
2023-08-31 12:38:44,1515,21.07,71.49
2023-08-31 12:38:49,1515,21.09,71.48
2023-08-31 12:38:55,1514,21.08,71.51
2023-08-31 12:39:00,1514,21.06,71.48
2023-08-31 12:39:05,1514,21.07,71.51
2023-08-31 12:39:10,1515,21.09,71.48
2023-08-31 12:39:15,1515,21.08,71.48
2023-08-31 12:39:20,1515,21.09,71.48
2023-08-31 12:39:25,1515,21.09,71.47
2023-08-31 12:39:30,1515,21.07,71.5
2023-08-31 12:39:35,1515,21.08,71.48
2023-08-31 12:39:40,1514,21.08,71.5
2023-08-31 12:39:45,1514,21.06,71.5
2023-08-31 12:39:50,1514,21.09,71.48
2023-08-31 12:39:55,1514,21.07,71.51
2023-08-31 12:40:00,1514,21.09,71.5
2023-08-31 12:40:05,1513,21.07,71.51
2023-08-31 12:40:10,1514,21.07,71.52
2023-08-31 12:40:15,1514,21.08,71.48
2023-08-31 12:40:20,1513,21.07,71.55
2023-08-31 12:40:25,1513,21.09,71.55
2023-08-31 12:40:30,1514,21.06,71.5
2023-08-31 12:40:35,1514,21.06,71.49
2023-08-31 12:40:40,1514,21.08,71.5
2023-08-31 12:40:45,1515,21.07,71.5
2023-08-31 12:40:50,1515,21.07,71.5
2023-08-31 12:40:55,1515,21.07,71.47
2023-08-31 12:41:00,1515,21.09,71.48
2023-08-31 12:41:05,1515,21.07,71.48
2023-08-31 12:41:10,1514,21.08,71.49
2023-08-31 12:41:15,1514,21.07,71.48
2023-08-31 12:41:20,1514,21.11,71.55
2023-08-31 12:41:25,1514,21.12,71.53
2023-08-31 12:41:30,1513,21.07,71.46
2023-08-31 12:41:35,1513,21.07,71.45
2023-08-31 12:41:40,1513,21.07,71.47
2023-08-31 12:41:45,1513,21.08,71.47
2023-08-31 12:41:50,1513,21.08,71.5
2023-08-31 12:41:55,1514,21.07,71.47
2023-08-31 12:42:00,1513,21.09,71.48
2023-08-31 12:42:05,1514,21.08,71.52
2023-08-31 12:42:10,1514,21.08,71.48
2023-08-31 12:42:15,1514,21.08,71.52
2023-08-31 12:42:20,1514,21.09,71.51
2023-08-31 12:42:25,1513,21.06,71.46
2023-08-31 12:42:30,1513,21.09,71.5
2023-08-31 12:42:35,1513,21.11,71.49
2023-08-31 12:42:40,1512,21.09,71.44
2023-08-31 12:42:45,1513,21.1,71.45
2023-08-31 12:42:50,1514,21.09,71.44
2023-08-31 12:42:55,1513,21.09,71.43
2023-08-31 12:43:00,1513,21.08,71.47
2023-08-31 12:43:05,1513,21.07,71.45
2023-08-31 12:43:10,1512,21.09,71.47
2023-08-31 12:43:15,1512,21.07,71.44
2023-08-31 12:43:20,1513,21.09,71.43
2023-08-31 12:43:25,1514,21.08,71.45
2023-08-31 12:43:30,1514,21.08,71.46
2023-08-31 12:43:35,1514,21.1,71.43
2023-08-31 12:43:40,1514,21.09,71.42
2023-08-31 12:43:45,1514,21.07,71.46
2023-08-31 12:43:50,1514,21.07,71.45
2023-08-31 12:43:55,1514,21.1,71.42
2023-08-31 12:44:00,1515,21.08,71.44
2023-08-31 12:44:05,1514,21.09,71.43
2023-08-31 12:44:10,1513,21.1,71.43
2023-08-31 12:44:15,1513,21.09,71.42
2023-08-31 12:44:20,1513,21.1,71.42
2023-08-31 12:44:25,1512,21.09,71.43
2023-08-31 12:44:30,1512,21.11,71.47
2023-08-31 12:44:35,1512,21.1,71.42
2023-08-31 12:44:40,1511,21.1,71.4
2023-08-31 12:44:45,1511,21.09,71.44
2023-08-31 12:44:50,1512,21.08,71.46
2023-08-31 12:44:55,1512,21.06,71.4
2023-08-31 12:45:00,1512,21.08,71.44
2023-08-31 12:45:05,1511,21.1,71.42
2023-08-31 12:45:10,1511,21.09,71.41
2023-08-31 12:45:15,1511,21.09,71.45
2023-08-31 12:45:20,1512,21.09,71.4
2023-08-31 12:45:25,1512,21.07,71.37
2023-08-31 12:45:30,1511,21.08,71.38
2023-08-31 12:45:35,1512,21.07,71.45
2023-08-31 12:45:40,1512,21.1,71.45
2023-08-31 12:45:45,1512,21.09,71.45
2023-08-31 12:45:50,1513,21.09,71.42
2023-08-31 12:45:55,1514,21.07,71.44
2023-08-31 12:46:00,1516,21.09,71.42
2023-08-31 12:46:05,1518,21.08,71.42
2023-08-31 12:46:10,1519,21.07,71.47
2023-08-31 12:46:15,1520,21.08,71.45
2023-08-31 12:46:20,1520,21.08,71.43
2023-08-31 12:46:25,1520,21.07,71.47
2023-08-31 12:46:30,1520,21.08,71.46
2023-08-31 12:46:35,1520,21.07,71.46
2023-08-31 12:46:40,1519,21.07,71.43
2023-08-31 12:46:45,1520,21.08,71.41
2023-08-31 12:46:50,1521,21.07,71.43
2023-08-31 12:46:55,1521,21.08,71.47
2023-08-31 12:47:00,1520,21.07,71.47
2023-08-31 12:47:05,1520,21.07,71.48
2023-08-31 12:47:10,1520,21.07,71.47
2023-08-31 12:47:15,1520,21.07,71.46
2023-08-31 12:47:20,1520,21.07,71.45
2023-08-31 12:47:25,1521,21.08,71.43
2023-08-31 12:47:30,1523,21.07,71.47
2023-08-31 12:47:35,1523,21.09,71.43
2023-08-31 12:47:40,1524,21.08,71.45
2023-08-31 12:47:45,1524,21.08,71.43
2023-08-31 12:47:50,1524,21.09,71.47
2023-08-31 12:47:55,1524,21.09,71.47
2023-08-31 12:48:00,1523,21.08,71.47
2023-08-31 12:48:05,1524,21.11,71.49
2023-08-31 12:48:10,1523,21.07,71.47
2023-08-31 12:48:15,1524,21.06,71.42
2023-08-31 12:48:20,1524,21.08,71.43
2023-08-31 12:48:25,1524,21.08,71.46
2023-08-31 12:48:30,1524,21.07,71.43
2023-08-31 12:48:35,1524,21.09,71.42
2023-08-31 12:48:40,1524,21.09,71.45
2023-08-31 12:48:45,1524,21.08,71.48
2023-08-31 12:48:50,1526,21.08,71.42
2023-08-31 12:48:55,1526,21.1,71.44
2023-08-31 12:49:00,1526,21.06,71.45
2023-08-31 12:49:05,1527,21.1,71.45
2023-08-31 12:49:10,1533,21.1,71.46
2023-08-31 12:49:15,1533,21.11,71.41
2023-08-31 12:49:20,1533,21.09,71.45
2023-08-31 12:49:25,1532,21.11,71.44
2023-08-31 12:49:30,1531,21.1,71.4
2023-08-31 12:49:35,1531,21.08,71.43
2023-08-31 12:49:40,1531,21.09,71.44
2023-08-31 12:49:45,1530,21.09,71.47
2023-08-31 12:49:50,1530,21.08,71.4
2023-08-31 12:49:55,1530,21.08,71.44
2023-08-31 12:50:00,1530,21.08,71.42
2023-08-31 12:50:05,1528,21.07,71.42
2023-08-31 12:50:10,1526,21.08,71.47
2023-08-31 12:50:15,1525,21.1,71.43
2023-08-31 12:50:20,1524,21.08,71.44
2023-08-31 12:50:25,1524,21.09,71.45
2023-08-31 12:50:30,1524,21.09,71.42
2023-08-31 12:50:35,1524,21.1,71.45
2023-08-31 12:50:40,1524,21.09,71.51
2023-08-31 12:50:45,1524,21.08,71.46
2023-08-31 12:50:50,1524,21.08,71.44
2023-08-31 12:50:55,1524,21.07,71.43
2023-08-31 12:51:00,1526,21.07,71.46
2023-08-31 12:51:05,1527,21.08,71.45
2023-08-31 12:51:10,1526,21.09,71.46
2023-08-31 12:51:15,1527,21.06,71.46
2023-08-31 12:51:20,1528,21.07,71.44
2023-08-31 12:51:25,1527,21.05,71.45
2023-08-31 12:51:30,1526,21.08,71.47
2023-08-31 12:51:35,1527,21.06,71.51
2023-08-31 12:51:40,1527,21.07,71.47
2023-08-31 12:51:45,1527,21.06,71.47
2023-08-31 12:51:50,1527,21.07,71.48
2023-08-31 12:51:55,1527,21.06,71.48
2023-08-31 12:52:00,1527,21.1,71.49
2023-08-31 12:52:05,1527,21.07,71.46
2023-08-31 12:52:10,1527,21.09,71.46
2023-08-31 12:52:15,1526,21.09,71.44
2023-08-31 12:52:20,1525,21.08,71.5
2023-08-31 12:52:25,1525,21.06,71.41
2023-08-31 12:52:30,1525,21.07,71.46
2023-08-31 12:52:35,1525,21.06,71.45
2023-08-31 12:52:40,1525,21.08,71.42
2023-08-31 12:52:45,1525,21.08,71.43
2023-08-31 12:52:50,1525,21.07,71.42
2023-08-31 12:52:55,1524,21.07,71.45
2023-08-31 12:53:00,1523,21.08,71.46
2023-08-31 12:53:05,1523,21.09,71.46
2023-08-31 12:53:10,1524,21.06,71.43
2023-08-31 12:53:15,1524,21.08,71.45
2023-08-31 12:53:20,1523,21.07,71.49
2023-08-31 12:53:25,1523,21.08,71.42
2023-08-31 12:53:30,1523,21.05,71.42
2023-08-31 12:53:35,1522,21.08,71.44
2023-08-31 12:53:40,1523,21.08,71.46
2023-08-31 12:53:45,1523,21.06,71.41
2023-08-31 12:53:50,1524,21.08,71.41
2023-08-31 12:53:55,1524,21.08,71.43
2023-08-31 12:54:00,1523,21.07,71.43
2023-08-31 12:54:05,1523,21.05,71.35
2023-08-31 12:54:10,1523,21.08,71.42
2023-08-31 12:54:15,1522,21.08,71.4
2023-08-31 12:54:20,1522,21.07,71.43
2023-08-31 12:54:25,1522,21.07,71.39
2023-08-31 12:54:30,1522,21.1,71.4
2023-08-31 12:54:35,1522,21.07,71.35
2023-08-31 12:54:40,1522,21.09,71.39
2023-08-31 12:54:45,1522,21.08,71.37
2023-08-31 12:54:50,1522,21.09,71.4
2023-08-31 12:54:56,1522,21.09,71.37
2023-08-31 12:55:01,1522,21.06,71.37
2023-08-31 12:55:06,1523,21.09,71.39
2023-08-31 12:55:11,1523,21.07,71.33
2023-08-31 12:55:16,1521,21.07,71.34
2023-08-31 12:55:21,1520,21.09,71.39
2023-08-31 12:55:26,1517,21.07,71.32
2023-08-31 12:55:31,1517,21.07,71.35
2023-08-31 12:55:36,1517,21.09,71.36
2023-08-31 12:55:41,1518,21.07,71.32
2023-08-31 12:55:46,1517,21.09,71.35
2023-08-31 12:55:51,1516,21.06,71.34
2023-08-31 12:55:56,1517,21.07,71.35
2023-08-31 12:56:01,1516,21.08,71.35
2023-08-31 12:56:06,1517,21.06,71.35
2023-08-31 12:56:11,1517,21.07,71.39
2023-08-31 12:56:16,1517,21.08,71.33
2023-08-31 12:56:21,1519,21.09,71.38
2023-08-31 12:56:26,1518,21.11,71.37
2023-08-31 12:56:31,1518,21.09,71.36
2023-08-31 12:56:36,1518,21.09,71.39
2023-08-31 12:56:41,1518,21.07,71.41
2023-08-31 12:56:46,1518,21.08,71.37
2023-08-31 12:56:51,1519,21.07,71.34
2023-08-31 12:56:56,1519,21.09,71.36
2023-08-31 12:57:01,1519,21.05,71.34
2023-08-31 12:57:06,1520,21.08,71.37
2023-08-31 12:57:11,1519,21.06,71.32
2023-08-31 12:57:16,1518,21.07,71.3
2023-08-31 12:57:21,1518,21.08,71.33
2023-08-31 12:57:26,1516,21.08,71.35
2023-08-31 12:57:31,1516,21.07,71.33
2023-08-31 12:57:36,1516,21.08,71.32
2023-08-31 12:57:41,1516,21.07,71.32
2023-08-31 12:57:46,1516,21.07,71.35
2023-08-31 12:57:51,1517,21.08,71.37
2023-08-31 12:57:56,1517,21.07,71.32
2023-08-31 12:58:01,1518,21.09,71.36
2023-08-31 12:58:06,1518,21.07,71.35
2023-08-31 12:58:11,1518,21.09,71.36
2023-08-31 12:58:16,1522,21.08,71.38
2023-08-31 12:58:21,1525,21.07,71.35
2023-08-31 12:58:26,1525,21.07,71.36
2023-08-31 12:58:31,1525,21.09,71.33
2023-08-31 12:58:36,1525,21.1,71.38
2023-08-31 12:58:41,1527,21.09,71.37
2023-08-31 12:58:46,1528,21.07,71.38
2023-08-31 12:58:51,1528,21.08,71.31
2023-08-31 12:58:56,1529,21.07,71.32
2023-08-31 12:59:01,1529,21.09,71.35
2023-08-31 12:59:06,1528,21.05,71.3
2023-08-31 12:59:11,1529,21.09,71.33
2023-08-31 12:59:16,1529,21.07,71.3
2023-08-31 12:59:21,1528,21.06,71.35
2023-08-31 12:59:26,1528,21.09,71.33
2023-08-31 12:59:31,1528,21.07,71.33
2023-08-31 12:59:36,1528,21.07,71.32
2023-08-31 12:59:41,1528,21.04,71.33
2023-08-31 12:59:46,1527,21.08,71.37
2023-08-31 12:59:51,1527,21.06,71.36
2023-08-31 12:59:56,1527,21.07,71.34
2023-08-31 13:00:01,1527,21.07,71.32
2023-08-31 13:00:06,1527,21.1,71.36
2023-08-31 13:00:11,1527,21.08,71.4
2023-08-31 13:00:16,1528,21.08,71.38
2023-08-31 13:00:21,1529,21.07,71.38
2023-08-31 13:00:26,1529,21.07,71.38
2023-08-31 13:00:31,1530,21.09,71.38
2023-08-31 13:00:36,1531,21.08,71.41
2023-08-31 13:00:41,1531,21.09,71.35
2023-08-31 13:00:46,1530,21.08,71.39
2023-08-31 13:00:51,1530,21.09,71.4
2023-08-31 13:00:56,1531,21.06,71.35
2023-08-31 13:01:01,1531,21.08,71.33
2023-08-31 13:01:06,1531,21.07,71.38
2023-08-31 13:01:11,1532,21.07,71.39
2023-08-31 13:01:16,1532,21.06,71.35
2023-08-31 13:01:21,1531,21.06,71.34
2023-08-31 13:01:26,1532,21.06,71.34
2023-08-31 13:01:31,1532,21.06,71.37
2023-08-31 13:01:36,1533,21.07,71.35
2023-08-31 13:01:41,1533,21.06,71.37
2023-08-31 13:01:46,1534,21.07,71.39
2023-08-31 13:01:51,1533,21.08,71.4
2023-08-31 13:01:56,1534,21.05,71.42
2023-08-31 13:02:01,1535,21.03,71.39
2023-08-31 13:02:06,1534,21.07,71.43
2023-08-31 13:02:11,1535,21.07,71.42
2023-08-31 13:02:16,1535,21.06,71.46
2023-08-31 13:02:21,1536,21.06,71.45
2023-08-31 13:02:26,1537,21.06,71.43
2023-08-31 13:02:31,1537,21.04,71.44
2023-08-31 13:02:36,1537,21.04,71.42
2023-08-31 13:02:41,1538,21.07,71.44
2023-08-31 13:02:46,1538,21.06,71.42
2023-08-31 13:02:51,1538,21.06,71.42
2023-08-31 13:02:56,1539,21.05,71.42
2023-08-31 13:03:01,1540,21.05,71.44
2023-08-31 13:03:06,1542,21.08,71.47
2023-08-31 13:03:11,1542,21.06,71.42
2023-08-31 13:03:16,1542,21.07,71.41
2023-08-31 13:03:21,1542,21.04,71.44
2023-08-31 13:03:26,1543,21.08,71.42
2023-08-31 13:03:31,1543,21.05,71.38
2023-08-31 13:03:36,1542,21.08,71.4
2023-08-31 13:03:41,1543,21.07,71.4
2023-08-31 13:03:46,1542,21.05,71.37
2023-08-31 13:03:51,1542,21.07,71.38
2023-08-31 13:03:56,1542,21.06,71.42
2023-08-31 13:04:01,1543,21.06,71.37
2023-08-31 13:04:06,1543,21.06,71.36
2023-08-31 13:04:11,1543,21.1,71.37
2023-08-31 13:04:16,1543,21.06,71.35
2023-08-31 13:04:21,1542,21.07,71.33
2023-08-31 13:04:26,1542,21.05,71.37
2023-08-31 13:04:31,1543,21.07,71.34
2023-08-31 13:04:36,1543,21.07,71.33
2023-08-31 13:04:41,1542,21.07,71.31
2023-08-31 13:04:46,1542,21.07,71.33
2023-08-31 13:04:51,1541,21.08,71.31
2023-08-31 13:04:56,1541,21.08,71.33
2023-08-31 13:05:01,1540,21.05,71.34
2023-08-31 13:05:06,1540,21.08,71.34
2023-08-31 13:05:11,1538,21.06,71.35
2023-08-31 13:05:16,1538,21.1,71.35
2023-08-31 13:05:21,1537,21.07,71.34
2023-08-31 13:05:26,1537,21.09,71.33
2023-08-31 13:05:31,1537,21.07,71.31
2023-08-31 13:05:36,1536,21.06,71.31
2023-08-31 13:05:41,1536,21.06,71.32
2023-08-31 13:05:46,1530,21.07,71.29
2023-08-31 13:05:51,1530,21.07,71.32
2023-08-31 13:05:56,1526,21.06,71.31
2023-08-31 13:06:01,1526,21.06,71.31
2023-08-31 13:06:06,1526,21.06,71.32
2023-08-31 13:06:11,1526,21.07,71.31
2023-08-31 13:06:16,1526,21.05,71.31
2023-08-31 13:06:21,1525,21.06,71.34
2023-08-31 13:06:26,1525,21.06,71.35
2023-08-31 13:06:31,1525,21.07,71.35
2023-08-31 13:06:36,1524,21.05,71.34
2023-08-31 13:06:41,1523,21.07,71.34
2023-08-31 13:06:46,1523,21.04,71.26
2023-08-31 13:06:51,1523,21.06,71.32
2023-08-31 13:06:56,1523,21.09,71.31
2023-08-31 13:07:01,1523,21.04,71.32
2023-08-31 13:07:06,1523,21.07,71.33
2023-08-31 13:07:11,1523,21.06,71.3
2023-08-31 13:07:16,1524,21.05,71.3
2023-08-31 13:07:21,1525,21.04,71.35
2023-08-31 13:07:26,1525,21.06,71.34
2023-08-31 13:07:31,1526,21.07,71.32
2023-08-31 13:07:36,1526,21.06,71.34
2023-08-31 13:07:41,1526,21.05,71.31
2023-08-31 13:07:46,1526,21.06,71.31
2023-08-31 13:07:51,1526,21.08,71.29
2023-08-31 13:07:56,1527,21.08,71.28
2023-08-31 13:08:01,1527,21.05,71.34
2023-08-31 13:08:06,1526,21.07,71.29
2023-08-31 13:08:11,1526,21.05,71.31
2023-08-31 13:08:16,1526,21.05,71.3
2023-08-31 13:08:21,1526,21.08,71.31
2023-08-31 13:08:26,1526,21.07,71.28
2023-08-31 13:08:31,1527,21.07,71.29
2023-08-31 13:08:36,1527,21.06,71.33
2023-08-31 13:08:41,1529,21.06,71.3
2023-08-31 13:08:46,1529,21.05,71.3
2023-08-31 13:08:51,1528,21.08,71.31
2023-08-31 13:08:56,1529,21.06,71.32
2023-08-31 13:09:01,1529,21.07,71.33
2023-08-31 13:09:07,1530,21.06,71.31
2023-08-31 13:09:12,1528,21.06,71.29
2023-08-31 13:09:17,1528,21.05,71.3
2023-08-31 13:09:22,1529,21.07,71.31
2023-08-31 13:09:27,1529,21.07,71.31
2023-08-31 13:09:32,1530,21.07,71.33
2023-08-31 13:09:37,1530,21.06,71.28
2023-08-31 13:09:42,1531,21.05,71.29
2023-08-31 13:09:47,1531,21.05,71.27
2023-08-31 13:09:52,1532,21.07,71.31
2023-08-31 13:09:57,1532,21.05,71.28
2023-08-31 13:10:02,1532,21.05,71.32
2023-08-31 13:10:07,1533,21.05,71.3
2023-08-31 13:10:12,1533,21.06,71.32
2023-08-31 13:10:17,1533,21.06,71.36
2023-08-31 13:10:22,1533,21.08,71.33
2023-08-31 13:10:27,1534,21.06,71.29
2023-08-31 13:10:32,1534,21.05,71.34
2023-08-31 13:10:37,1534,21.05,71.32
2023-08-31 13:10:42,1534,21.05,71.3
2023-08-31 13:10:47,1535,21.07,71.3
2023-08-31 13:10:52,1534,21.06,71.31
2023-08-31 13:10:57,1535,21.07,71.31
2023-08-31 13:11:02,1535,21.05,71.29
2023-08-31 13:11:07,1535,21.04,71.26
2023-08-31 13:11:12,1534,21.05,71.29
2023-08-31 13:11:17,1533,21.04,71.24
2023-08-31 13:11:22,1533,21.04,71.24
2023-08-31 13:11:27,1534,21.05,71.29
2023-08-31 13:11:32,1533,21.04,71.31
2023-08-31 13:11:37,1533,21.05,71.28
2023-08-31 13:11:42,1533,21.08,71.27
2023-08-31 13:11:47,1534,21.04,71.29
2023-08-31 13:11:52,1535,21.03,71.32
2023-08-31 13:11:57,1534,21.04,71.29
2023-08-31 13:12:02,1533,21.05,71.32
2023-08-31 13:12:07,1533,21.05,71.3
2023-08-31 13:12:12,1533,21.06,71.3
2023-08-31 13:12:17,1533,21.04,71.31
2023-08-31 13:12:22,1532,21.05,71.34
2023-08-31 13:12:27,1532,21.05,71.3
2023-08-31 13:12:32,1532,21.04,71.3
2023-08-31 13:12:37,1532,21.05,71.31
2023-08-31 13:12:42,1533,21.05,71.31
2023-08-31 13:12:47,1533,21.05,71.29
2023-08-31 13:12:52,1533,21.05,71.29
2023-08-31 13:12:57,1533,21.05,71.3
2023-08-31 13:13:02,1533,21.07,71.32
2023-08-31 13:13:07,1533,21.05,71.27
2023-08-31 13:13:12,1533,21.04,71.24
2023-08-31 13:13:17,1533,21.05,71.26
2023-08-31 13:13:22,1532,21.03,71.27
2023-08-31 13:13:27,1532,21.03,71.23
2023-08-31 13:13:32,1532,21.05,71.3
2023-08-31 13:13:37,1532,21.05,71.23
2023-08-31 13:13:42,1532,21.04,71.3
2023-08-31 13:13:47,1533,21.04,71.3
2023-08-31 13:13:52,1534,21.05,71.33
2023-08-31 13:13:57,1534,21.04,71.34
2023-08-31 13:14:02,1534,21.05,71.29
2023-08-31 13:14:07,1535,21.05,71.3
2023-08-31 13:14:12,1534,21.04,71.31
2023-08-31 13:14:17,1534,21.03,71.31
2023-08-31 13:14:22,1534,21.06,71.3
2023-08-31 13:14:27,1534,21.05,71.28
2023-08-31 13:14:32,1534,21.03,71.29
2023-08-31 13:14:37,1534,21.04,71.31
2023-08-31 13:14:42,1534,21.04,71.3
2023-08-31 13:14:47,1534,21.04,71.23
2023-08-31 13:14:52,1533,21.04,71.26
2023-08-31 13:14:57,1533,21.05,71.3
2023-08-31 13:15:02,1532,21.04,71.25
2023-08-31 13:15:07,1531,21.07,71.3
2023-08-31 13:15:12,1531,21.03,71.28
2023-08-31 13:15:17,1531,21.04,71.3
2023-08-31 13:15:22,1531,21.04,71.3
2023-08-31 13:15:27,1530,21.05,71.29
2023-08-31 13:15:32,1529,21.05,71.27
2023-08-31 13:15:37,1530,21.05,71.23
2023-08-31 13:15:42,1530,21.06,71.32
2023-08-31 13:15:47,1530,21.03,71.25
2023-08-31 13:15:52,1530,21.03,71.28
2023-08-31 13:15:57,1531,21.06,71.31
2023-08-31 13:16:02,1530,21.07,71.31
2023-08-31 13:16:07,1529,21.05,71.23
2023-08-31 13:16:12,1528,21.05,71.29
2023-08-31 13:16:17,1528,21.05,71.3
2023-08-31 13:16:22,1529,21.06,71.29
2023-08-31 13:16:27,1529,21.07,71.29
2023-08-31 13:16:32,1528,21.06,71.29
2023-08-31 13:16:37,1528,21.03,71.23
2023-08-31 13:16:42,1528,21.03,71.27
2023-08-31 13:16:47,1527,21.04,71.24
2023-08-31 13:16:52,1528,21.05,71.22
2023-08-31 13:16:57,1528,21.05,71.28
2023-08-31 13:17:02,1529,21.05,71.29
2023-08-31 13:17:07,1530,21.06,71.31
2023-08-31 13:17:12,1530,21.05,71.3
2023-08-31 13:17:17,1530,21.05,71.28
2023-08-31 13:17:22,1531,21.08,71.25
2023-08-31 13:17:27,1531,21.07,71.26
2023-08-31 13:17:32,1532,21.05,71.26
2023-08-31 13:17:37,1531,21.07,71.22
