time, co2(ppm), temperature(°C), rel_humidity(percent)
2023-09-08 15:59:32, 580, 23.52, 79.25
2023-09-08 15:59:37, 581, 23.54, 79.28
2023-09-08 15:59:42, 581, 23.51, 79.24
2023-09-08 15:59:47, 582, 23.53, 79.26
2023-09-08 15:59:52, 582, 23.51, 79.23
2023-09-08 15:59:57, 582, 23.51, 79.27
2023-09-08 16:00:02, 582, 23.52, 79.30
2023-09-08 16:00:07, 583, 23.50, 79.29
2023-09-08 16:00:12, 583, 23.52, 79.30
2023-09-08 16:00:17, 583, 23.50, 79.30
2023-09-08 16:00:22, 584, 23.50, 79.31
2023-09-08 16:00:27, 584, 23.51, 79.34
2023-09-08 16:00:32, 584, 23.52, 79.35
2023-09-08 16:00:37, 585, 23.49, 79.34
2023-09-08 16:00:42, 585, 23.49, 79.30
2023-09-08 16:00:47, 585, 23.49, 79.34
2023-09-08 16:00:52, 585, 23.50, 79.35
2023-09-08 16:00:57, 584, 23.51, 79.41
2023-09-08 16:01:02, 584, 23.48, 79.37
2023-09-08 16:01:07, 584, 23.50, 79.39
2023-09-08 16:01:12, 585, 23.50, 79.42
2023-09-08 16:01:17, 584, 23.47, 79.41
2023-09-08 16:01:22, 584, 23.49, 79.40
2023-09-08 16:01:27, 584, 23.50, 79.39
2023-09-08 16:01:32, 583, 23.49, 79.40
2023-09-08 16:01:37, 584, 23.49, 79.44
2023-09-08 16:01:42, 584, 23.48, 79.42
2023-09-08 16:01:47, 586, 23.47, 79.45
2023-09-08 16:01:52, 585, 23.48, 79.47
2023-09-08 16:01:57, 585, 23.47, 79.49
2023-09-08 16:02:02, 585, 23.47, 79.45
2023-09-08 16:02:07, 585, 23.48, 79.50
2023-09-08 16:02:12, 586, 23.49, 79.48
2023-09-08 16:02:17, 585, 23.47, 79.50
2023-09-08 16:02:22, 586, 23.48, 79.48
2023-09-08 16:02:27, 585, 23.48, 79.52
2023-09-08 16:02:32, 585, 23.47, 79.49
2023-09-08 16:02:37, 586, 23.48, 79.53
2023-09-08 16:02:42, 587, 23.48, 79.53
2023-09-08 16:02:47, 586, 23.48, 79.57
2023-09-08 16:02:52, 587, 23.46, 79.53
2023-09-08 16:02:57, 587, 23.45, 79.56
2023-09-08 16:03:02, 588, 23.46, 79.58
2023-09-08 16:03:07, 590, 23.45, 79.58
2023-09-08 16:03:12, 590, 23.46, 79.58
2023-09-08 16:03:17, 591, 23.47, 79.64
2023-09-08 16:03:22, 592, 23.45, 79.59
2023-09-08 16:03:27, 592, 23.46, 79.61
2023-09-08 16:03:32, 592, 23.46, 79.58
2023-09-08 16:03:37, 592, 23.47, 79.60
2023-09-08 16:03:42, 593, 23.46, 79.61
2023-09-08 16:03:47, 593, 23.47, 79.63
2023-09-08 16:03:52, 593, 23.46, 79.62
2023-09-08 16:03:57, 594, 23.44, 79.66
2023-09-08 16:04:02, 594, 23.47, 79.69
2023-09-08 16:04:07, 598, 23.46, 79.64
2023-09-08 16:04:12, 599, 23.46, 79.70
2023-09-08 16:04:17, 600, 23.45, 79.67
2023-09-08 16:04:22, 601, 23.45, 79.70
2023-09-08 16:04:27, 600, 23.44, 79.66
2023-09-08 16:04:32, 601, 23.46, 79.67
2023-09-08 16:04:37, 601, 23.44, 79.71
2023-09-08 16:04:42, 601, 23.45, 79.73
2023-09-08 16:04:47, 602, 23.44, 79.73
2023-09-08 16:04:52, 602, 23.46, 79.75
2023-09-08 16:04:57, 602, 23.45, 79.74
2023-09-08 16:05:02, 603, 23.43, 79.72
2023-09-08 16:05:07, 603, 23.44, 79.71
2023-09-08 16:05:12, 603, 23.43, 79.76
2023-09-08 16:05:17, 603, 23.46, 79.82
2023-09-08 16:05:22, 603, 23.44, 79.79
2023-09-08 16:05:27, 603, 23.43, 79.75
2023-09-08 16:05:32, 603, 23.43, 79.75
2023-09-08 16:05:37, 604, 23.44, 79.78
2023-09-08 16:05:42, 604, 23.44, 79.77
2023-09-08 16:05:47, 604, 23.44, 79.80
2023-09-08 16:05:52, 604, 23.46, 79.79
2023-09-08 16:05:57, 605, 23.45, 79.80
2023-09-08 16:06:02, 606, 23.45, 79.78
2023-09-08 16:06:07, 605, 23.45, 79.80
2023-09-08 16:06:12, 605, 23.44, 79.83
2023-09-08 16:06:17, 605, 23.41, 79.80
2023-09-08 16:06:22, 605, 23.42, 79.81
2023-09-08 16:06:27, 606, 23.43, 79.78
2023-09-08 16:06:32, 606, 23.42, 79.81
2023-09-08 16:06:37, 607, 23.42, 79.79
2023-09-08 16:06:42, 607, 23.42, 79.79
2023-09-08 16:06:47, 607, 23.43, 79.86
2023-09-08 16:06:52, 607, 23.46, 79.84
2023-09-08 16:06:57, 608, 23.43, 79.81
2023-09-08 16:07:02, 609, 23.42, 79.84
2023-09-08 16:07:07, 611, 23.43, 79.88
2023-09-08 16:07:12, 611, 23.43, 79.86
2023-09-08 16:07:17, 611, 23.43, 79.87
2023-09-08 16:07:22, 612, 23.41, 79.87
2023-09-08 16:07:27, 612, 23.42, 79.89
2023-09-08 16:07:32, 612, 23.42, 79.88
2023-09-08 16:07:37, 612, 23.43, 79.85
2023-09-08 16:07:42, 612, 23.41, 79.87
2023-09-08 16:07:47, 613, 23.43, 79.90
2023-09-08 16:07:52, 613, 23.43, 79.86
2023-09-08 16:07:57, 614, 23.41, 79.88
2023-09-08 16:08:02, 614, 23.43, 79.90
2023-09-08 16:08:07, 614, 23.40, 79.89
2023-09-08 16:08:12, 614, 23.42, 79.87
2023-09-08 16:08:17, 615, 23.40, 79.92
2023-09-08 16:08:22, 615, 23.44, 79.90
2023-09-08 16:08:27, 615, 23.43, 79.91
2023-09-08 16:08:32, 616, 23.42, 79.89
2023-09-08 16:08:37, 615, 23.41, 79.90
2023-09-08 16:08:42, 615, 23.41, 79.93
2023-09-08 16:08:47, 615, 23.40, 79.90
2023-09-08 16:08:52, 615, 23.41, 79.96
2023-09-08 16:08:57, 615, 23.39, 79.90
2023-09-08 16:09:02, 615, 23.39, 79.91
2023-09-08 16:09:07, 615, 23.38, 79.94
2023-09-08 16:09:12, 616, 23.40, 79.95
2023-09-08 16:09:17, 616, 23.41, 79.95
2023-09-08 16:09:22, 616, 23.42, 79.99
2023-09-08 16:09:27, 617, 23.40, 79.95
2023-09-08 16:09:32, 618, 23.41, 79.95
2023-09-08 16:09:37, 619, 23.39, 79.97
2023-09-08 16:09:42, 621, 23.40, 79.97
2023-09-08 16:09:47, 622, 23.41, 79.95
2023-09-08 16:09:52, 622, 23.39, 79.95
2023-09-08 16:09:57, 622, 23.39, 79.95
2023-09-08 16:10:02, 623, 23.40, 79.97
2023-09-08 16:10:07, 623, 23.41, 80.00
2023-09-08 16:10:12, 622, 23.40, 79.98
2023-09-08 16:10:17, 622, 23.40, 79.95
2023-09-08 16:10:22, 622, 23.39, 80.00
2023-09-08 16:10:27, 622, 23.38, 80.03
2023-09-08 16:10:32, 622, 23.39, 80.08
2023-09-08 16:10:37, 622, 23.41, 80.01
2023-09-08 16:10:42, 622, 23.40, 80.04
2023-09-08 16:10:47, 623, 23.39, 80.01
2023-09-08 16:10:52, 623, 23.40, 80.02
2023-09-08 16:10:57, 626, 23.40, 80.00
2023-09-08 16:11:02, 625, 23.38, 80.01
2023-09-08 16:11:07, 625, 23.37, 79.99
2023-09-08 16:11:12, 626, 23.39, 80.06
2023-09-08 16:11:17, 627, 23.39, 80.05
2023-09-08 16:11:22, 627, 23.40, 80.05
2023-09-08 16:11:27, 627, 23.39, 80.04
2023-09-08 16:11:32, 627, 23.39, 80.02
2023-09-08 16:11:37, 628, 23.37, 80.06
2023-09-08 16:11:42, 628, 23.38, 80.06
2023-09-08 16:11:47, 629, 23.39, 80.04
2023-09-08 16:11:52, 629, 23.41, 80.07
2023-09-08 16:11:57, 629, 23.38, 80.07
2023-09-08 16:12:02, 632, 23.39, 80.11
2023-09-08 16:12:07, 632, 23.38, 80.06
2023-09-08 16:12:12, 633, 23.39, 80.08
2023-09-08 16:12:17, 633, 23.38, 80.11
2023-09-08 16:12:22, 633, 23.37, 80.07
2023-09-08 16:12:27, 633, 23.38, 80.12
2023-09-08 16:12:33, 633, 23.39, 80.08
2023-09-08 16:12:38, 634, 23.37, 80.13
2023-09-08 16:12:43, 634, 23.39, 80.13
2023-09-08 16:12:48, 635, 23.37, 80.12
2023-09-08 16:12:53, 635, 23.39, 80.11
2023-09-08 16:12:58, 636, 23.39, 80.12
2023-09-08 16:13:03, 635, 23.38, 80.08
2023-09-08 16:13:08, 635, 23.37, 80.11
2023-09-08 16:13:13, 635, 23.37, 80.10
2023-09-08 16:13:18, 636, 23.36, 80.07
2023-09-08 16:13:23, 636, 23.37, 80.13
2023-09-08 16:13:28, 637, 23.39, 80.13
2023-09-08 16:13:33, 637, 23.36, 80.12
2023-09-08 16:13:38, 637, 23.37, 80.15
2023-09-08 16:13:43, 637, 23.39, 80.18
2023-09-08 16:13:48, 638, 23.37, 80.16
2023-09-08 16:13:53, 639, 23.39, 80.19
2023-09-08 16:13:58, 638, 23.38, 80.17
2023-09-08 16:14:03, 639, 23.36, 80.17
2023-09-08 16:14:08, 641, 23.36, 80.16
2023-09-08 16:14:13, 643, 23.38, 80.18
2023-09-08 16:14:18, 644, 23.36, 80.16
2023-09-08 16:14:23, 644, 23.39, 80.20
2023-09-08 16:14:28, 645, 23.36, 80.14
2023-09-08 16:14:33, 644, 23.36, 80.14
2023-09-08 16:14:38, 645, 23.38, 80.15
2023-09-08 16:14:43, 645, 23.39, 80.17
2023-09-08 16:14:48, 645, 23.38, 80.21
2023-09-08 16:14:53, 645, 23.38, 80.19
2023-09-08 16:14:58, 646, 23.37, 80.17
2023-09-08 16:15:03, 646, 23.38, 80.18
2023-09-08 16:15:08, 647, 23.38, 80.19
2023-09-08 16:15:13, 647, 23.35, 80.20
2023-09-08 16:15:18, 645, 23.37, 80.18
2023-09-08 16:15:23, 647, 23.36, 80.20
2023-09-08 16:15:28, 647, 23.36, 80.17
2023-09-08 16:15:33, 649, 23.37, 80.25
2023-09-08 16:15:38, 649, 23.37, 80.17
2023-09-08 16:15:43, 650, 23.36, 80.19
2023-09-08 16:15:48, 651, 23.35, 80.20
2023-09-08 16:15:53, 652, 23.37, 80.20
2023-09-08 16:15:58, 655, 23.37, 80.21
2023-09-08 16:16:03, 655, 23.36, 80.23
2023-09-08 16:16:08, 655, 23.35, 80.24
2023-09-08 16:16:13, 655, 23.35, 80.20
2023-09-08 16:16:18, 655, 23.35, 80.22
2023-09-08 16:16:23, 654, 23.36, 80.23
2023-09-08 16:16:28, 655, 23.37, 80.20
2023-09-08 16:16:33, 655, 23.36, 80.19
2023-09-08 16:16:38, 655, 23.34, 80.23
2023-09-08 16:16:43, 655, 23.35, 80.23
2023-09-08 16:16:48, 656, 23.36, 80.23
2023-09-08 16:16:53, 657, 23.37, 80.25
2023-09-08 16:16:58, 659, 23.36, 80.23
2023-09-08 16:17:03, 660, 23.38, 80.25
2023-09-08 16:17:08, 663, 23.36, 80.22
2023-09-08 16:17:13, 663, 23.36, 80.25
2023-09-08 16:17:18, 664, 23.35, 80.24
2023-09-08 16:17:23, 664, 23.36, 80.25
2023-09-08 16:17:28, 664, 23.35, 80.24
2023-09-08 16:17:33, 663, 23.36, 80.26
2023-09-08 16:17:38, 664, 23.36, 80.24
2023-09-08 16:17:43, 664, 23.37, 80.23
2023-09-08 16:17:48, 665, 23.36, 80.29
2023-09-08 16:17:53, 665, 23.37, 80.25
2023-09-08 16:17:58, 665, 23.34, 80.27
2023-09-08 16:18:03, 664, 23.37, 80.24
2023-09-08 16:18:08, 664, 23.34, 80.25
2023-09-08 16:18:13, 667, 23.35, 80.26
2023-09-08 16:18:18, 666, 23.36, 80.26
2023-09-08 16:18:23, 666, 23.35, 80.26
2023-09-08 16:18:28, 667, 23.36, 80.30
2023-09-08 16:18:33, 667, 23.37, 80.29
2023-09-08 16:18:38, 669, 23.35, 80.31
2023-09-08 16:18:43, 669, 23.35, 80.29
2023-09-08 16:18:48, 670, 23.34, 80.28
2023-09-08 16:18:53, 670, 23.36, 80.31
2023-09-08 16:18:58, 669, 23.34, 80.30
2023-09-08 16:19:03, 669, 23.34, 80.29
2023-09-08 16:19:08, 668, 23.32, 80.27
2023-09-08 16:19:13, 669, 23.35, 80.30
2023-09-08 16:19:18, 669, 23.35, 80.32
2023-09-08 16:19:23, 669, 23.34, 80.32
2023-09-08 16:19:28, 669, 23.36, 80.30
2023-09-08 16:19:33, 668, 23.35, 80.32
2023-09-08 16:19:38, 669, 23.36, 80.35
2023-09-08 16:19:43, 669, 23.33, 80.27
2023-09-08 16:19:48, 669, 23.36, 80.32
2023-09-08 16:19:53, 669, 23.32, 80.30
2023-09-08 16:19:58, 668, 23.35, 80.31
2023-09-08 16:20:03, 668, 23.34, 80.33
2023-09-08 16:20:08, 669, 23.34, 80.29
2023-09-08 16:20:13, 670, 23.35, 80.33
2023-09-08 16:20:18, 671, 23.33, 80.30
2023-09-08 16:20:23, 670, 23.35, 80.37
2023-09-08 16:20:28, 671, 23.34, 80.32
2023-09-08 16:20:33, 670, 23.35, 80.36
2023-09-08 16:20:38, 670, 23.33, 80.33
2023-09-08 16:20:43, 671, 23.34, 80.36
2023-09-08 16:20:48, 672, 23.35, 80.38
2023-09-08 16:20:53, 672, 23.34, 80.33
2023-09-08 16:20:58, 673, 23.34, 80.34
2023-09-08 16:21:03, 672, 23.33, 80.35
2023-09-08 16:21:08, 673, 23.34, 80.36
2023-09-08 16:21:13, 673, 23.33, 80.37
2023-09-08 16:21:18, 674, 23.33, 80.36
2023-09-08 16:21:23, 674, 23.35, 80.38
2023-09-08 16:21:28, 674, 23.34, 80.38
2023-09-08 16:21:33, 674, 23.35, 80.36
2023-09-08 16:21:38, 674, 23.34, 80.35
2023-09-08 16:21:43, 675, 23.32, 80.34
2023-09-08 16:21:48, 676, 23.35, 80.37
2023-09-08 16:21:53, 676, 23.32, 80.38
2023-09-08 16:21:58, 677, 23.35, 80.39
2023-09-08 16:22:03, 677, 23.32, 80.37
2023-09-08 16:22:08, 678, 23.33, 80.39
2023-09-08 16:22:13, 678, 23.35, 80.39
2023-09-08 16:22:18, 679, 23.34, 80.38
2023-09-08 16:22:23, 679, 23.31, 80.36
2023-09-08 16:22:28, 679, 23.31, 80.37
2023-09-08 16:22:33, 680, 23.36, 80.38
2023-09-08 16:22:38, 679, 23.34, 80.39
2023-09-08 16:22:43, 680, 23.32, 80.40
2023-09-08 16:22:48, 680, 23.32, 80.39
2023-09-08 16:22:53, 679, 23.34, 80.39
2023-09-08 16:22:58, 680, 23.34, 80.43
2023-09-08 16:23:03, 680, 23.34, 80.42
2023-09-08 16:23:08, 681, 23.33, 80.40
2023-09-08 16:23:13, 681, 23.34, 80.40
2023-09-08 16:23:18, 681, 23.33, 80.40
2023-09-08 16:23:23, 683, 23.32, 80.40
2023-09-08 16:23:28, 683, 23.35, 80.42
2023-09-08 16:23:33, 683, 23.36, 80.44
2023-09-08 16:23:38, 683, 23.34, 80.42
2023-09-08 16:23:43, 683, 23.33, 80.41
2023-09-08 16:23:48, 683, 23.33, 80.43
2023-09-08 16:23:53, 683, 23.31, 80.42
2023-09-08 16:23:58, 683, 23.33, 80.44
2023-09-08 16:24:03, 684, 23.31, 80.42
2023-09-08 16:24:08, 684, 23.33, 80.45
2023-09-08 16:24:13, 685, 23.35, 80.44
2023-09-08 16:24:18, 685, 23.32, 80.43
2023-09-08 16:24:23, 687, 23.32, 80.47
2023-09-08 16:24:28, 687, 23.34, 80.43
2023-09-08 16:24:33, 687, 23.36, 80.45
2023-09-08 16:24:38, 687, 23.32, 80.43
2023-09-08 16:24:43, 687, 23.34, 80.46
2023-09-08 16:24:48, 688, 23.33, 80.45
2023-09-08 16:24:53, 689, 23.34, 80.44
2023-09-08 16:24:58, 689, 23.36, 80.46
2023-09-08 16:25:03, 690, 23.32, 80.49
2023-09-08 16:25:08, 690, 23.32, 80.47
2023-09-08 16:25:13, 691, 23.32, 80.49
2023-09-08 16:25:18, 691, 23.33, 80.50
2023-09-08 16:25:23, 691, 23.35, 80.48
2023-09-08 16:25:28, 691, 23.34, 80.43
2023-09-08 16:25:33, 691, 23.31, 80.48
2023-09-08 16:25:38, 692, 23.30, 80.46
2023-09-08 16:25:43, 692, 23.33, 80.47
2023-09-08 16:25:48, 692, 23.33, 80.49
2023-09-08 16:25:53, 692, 23.32, 80.43
2023-09-08 16:25:58, 692, 23.31, 80.49
2023-09-08 16:26:03, 692, 23.32, 80.47
2023-09-08 16:26:08, 693, 23.32, 80.47
2023-09-08 16:26:13, 693, 23.32, 80.46
2023-09-08 16:26:18, 694, 23.32, 80.50
2023-09-08 16:26:23, 694, 23.34, 80.53
2023-09-08 16:26:28, 694, 23.31, 80.53
2023-09-08 16:26:33, 695, 23.34, 80.48
2023-09-08 16:26:38, 696, 23.34, 80.50
2023-09-08 16:26:43, 696, 23.34, 80.50
2023-09-08 16:26:48, 697, 23.32, 80.46
2023-09-08 16:26:53, 697, 23.31, 80.50
2023-09-08 16:26:58, 697, 23.35, 80.53
2023-09-08 16:27:03, 698, 23.32, 80.45
2023-09-08 16:27:08, 700, 23.33, 80.50
2023-09-08 16:27:13, 700, 23.32, 80.52
2023-09-08 16:27:18, 701, 23.32, 80.54
2023-09-08 16:27:23, 702, 23.33, 80.50
2023-09-08 16:27:28, 702, 23.32, 80.51
2023-09-08 16:27:33, 702, 23.32, 80.49
2023-09-08 16:27:38, 704, 23.32, 80.50
2023-09-08 16:27:43, 705, 23.32, 80.50
2023-09-08 16:27:48, 706, 23.31, 80.46
2023-09-08 16:27:53, 706, 23.32, 80.52
2023-09-08 16:27:58, 706, 23.32, 80.49
2023-09-08 16:28:03, 707, 23.31, 80.51
2023-09-08 16:28:08, 707, 23.33, 80.52
2023-09-08 16:28:13, 709, 23.32, 80.52
2023-09-08 16:28:18, 710, 23.32, 80.51
2023-09-08 16:28:23, 710, 23.32, 80.49
2023-09-08 16:28:28, 709, 23.33, 80.53
2023-09-08 16:28:33, 710, 23.32, 80.50
2023-09-08 16:28:38, 711, 23.33, 80.52
2023-09-08 16:28:43, 710, 23.30, 80.47
2023-09-08 16:28:48, 711, 23.31, 80.53
2023-09-08 16:28:53, 712, 23.31, 80.51
2023-09-08 16:28:58, 712, 23.31, 80.51
2023-09-08 16:29:03, 711, 23.31, 80.53
2023-09-08 16:29:08, 711, 23.31, 80.52
2023-09-08 16:29:13, 711, 23.32, 80.55
2023-09-08 16:29:18, 711, 23.32, 80.55
2023-09-08 16:29:23, 711, 23.28, 80.51
2023-09-08 16:29:28, 711, 23.31, 80.51
2023-09-08 16:29:33, 711, 23.30, 80.55
2023-09-08 16:29:38, 711, 23.32, 80.53
2023-09-08 16:29:43, 712, 23.31, 80.57
2023-09-08 16:29:48, 713, 23.31, 80.56
2023-09-08 16:29:53, 715, 23.31, 80.48
2023-09-08 16:29:58, 718, 23.32, 80.54
2023-09-08 16:30:03, 719, 23.32, 80.56
2023-09-08 16:30:08, 718, 23.30, 80.53
2023-09-08 16:30:13, 719, 23.34, 80.51
2023-09-08 16:30:18, 719, 23.30, 80.55
2023-09-08 16:30:23, 719, 23.31, 80.53
2023-09-08 16:30:28, 719, 23.32, 80.56
2023-09-08 16:30:33, 718, 23.33, 80.58
2023-09-08 16:30:38, 718, 23.32, 80.55
2023-09-08 16:30:43, 719, 23.31, 80.59
2023-09-08 16:30:48, 719, 23.28, 80.53
2023-09-08 16:30:53, 719, 23.32, 80.56
2023-09-08 16:30:58, 720, 23.31, 80.59
2023-09-08 16:31:03, 720, 23.31, 80.56
2023-09-08 16:31:08, 720, 23.31, 80.54
2023-09-08 16:31:13, 722, 23.34, 80.62
2023-09-08 16:31:18, 722, 23.32, 80.56
2023-09-08 16:31:23, 723, 23.30, 80.58
2023-09-08 16:31:28, 723, 23.31, 80.56
2023-09-08 16:31:33, 723, 23.31, 80.57
2023-09-08 16:31:38, 724, 23.31, 80.56
2023-09-08 16:31:43, 724, 23.30, 80.53
2023-09-08 16:31:48, 725, 23.32, 80.60
2023-09-08 16:31:53, 725, 23.30, 80.62
2023-09-08 16:31:58, 725, 23.31, 80.60
2023-09-08 16:32:03, 726, 23.32, 80.57
2023-09-08 16:32:08, 727, 23.32, 80.60
2023-09-08 16:32:13, 727, 23.32, 80.62
2023-09-08 16:32:18, 728, 23.30, 80.59
2023-09-08 16:32:23, 729, 23.31, 80.62
2023-09-08 16:32:28, 730, 23.30, 80.56
2023-09-08 16:32:33, 732, 23.30, 80.58
2023-09-08 16:32:38, 732, 23.32, 80.61
2023-09-08 16:32:43, 733, 23.31, 80.64
2023-09-08 16:32:48, 734, 23.31, 80.60
2023-09-08 16:32:53, 735, 23.31, 80.62
2023-09-08 16:32:58, 736, 23.31, 80.59
2023-09-08 16:33:03, 736, 23.30, 80.59
2023-09-08 16:33:08, 740, 23.31, 80.61
2023-09-08 16:33:13, 741, 23.32, 80.61
2023-09-08 16:33:18, 744, 23.30, 80.60
2023-09-08 16:33:23, 745, 23.32, 80.68
2023-09-08 16:33:28, 747, 23.31, 80.66
2023-09-08 16:33:33, 746, 23.30, 80.62
2023-09-08 16:33:38, 746, 23.29, 80.59
2023-09-08 16:33:43, 746, 23.32, 80.61
2023-09-08 16:33:48, 747, 23.31, 80.64
2023-09-08 16:33:53, 747, 23.31, 80.60
2023-09-08 16:33:58, 747, 23.31, 80.65
2023-09-08 16:34:03, 747, 23.31, 80.61
2023-09-08 16:34:08, 746, 23.30, 80.63
2023-09-08 16:34:13, 747, 23.30, 80.58
2023-09-08 16:34:19, 748, 23.31, 80.65
2023-09-08 16:34:24, 747, 23.31, 80.63
2023-09-08 16:34:29, 748, 23.30, 80.61
2023-09-08 16:34:34, 747, 23.32, 80.62
2023-09-08 16:34:39, 747, 23.32, 80.62
2023-09-08 16:34:44, 748, 23.30, 80.63
2023-09-08 16:34:49, 748, 23.30, 80.63
2023-09-08 16:34:54, 748, 23.32, 80.66
2023-09-08 16:34:59, 748, 23.30, 80.62
2023-09-08 16:35:04, 749, 23.31, 80.59
2023-09-08 16:35:09, 749, 23.31, 80.65
2023-09-08 16:35:14, 749, 23.30, 80.65
2023-09-08 16:35:19, 750, 23.28, 80.60
2023-09-08 16:35:24, 750, 23.29, 80.63
2023-09-08 16:35:29, 750, 23.31, 80.66
2023-09-08 16:35:34, 750, 23.30, 80.65
2023-09-08 16:35:39, 750, 23.30, 80.66
2023-09-08 16:35:44, 749, 23.30, 80.63
2023-09-08 16:35:49, 749, 23.30, 80.68
2023-09-08 16:35:54, 750, 23.31, 80.62
2023-09-08 16:35:59, 749, 23.32, 80.68
