time, co2(ppm), temperature(°C), rel_humidity(percent)
2023-09-08 20:29:17, 1379, 23.40, 83.43
2023-09-08 20:29:22, 1380, 23.42, 83.42
2023-09-08 20:29:27, 1380, 23.42, 83.50
2023-09-08 20:29:32, 1379, 23.39, 83.45
2023-09-08 20:29:37, 1379, 23.40, 83.45
2023-09-08 20:29:42, 1378, 23.42, 83.47
2023-09-08 20:29:47, 1379, 23.40, 83.46
2023-09-08 20:29:52, 1379, 23.39, 83.45
2023-09-08 20:29:57, 1379, 23.42, 83.42
2023-09-08 20:30:02, 1379, 23.41, 83.42
2023-09-08 20:30:07, 1378, 23.39, 83.45
2023-09-08 20:30:12, 1379, 23.41, 83.48
2023-09-08 20:30:17, 1379, 23.41, 83.47
2023-09-08 20:30:22, 1379, 23.42, 83.48
2023-09-08 20:30:27, 1379, 23.42, 83.48
2023-09-08 20:30:32, 1380, 23.39, 83.46
2023-09-08 20:30:37, 1380, 23.40, 83.50
2023-09-08 20:30:42, 1380, 23.42, 83.47
2023-09-08 20:30:48, 1380, 23.41, 83.48
2023-09-08 20:30:53, 1379, 23.40, 83.47
2023-09-08 20:30:58, 1379, 23.39, 83.45
2023-09-08 20:31:03, 1379, 23.39, 83.41
2023-09-08 20:31:08, 1380, 23.40, 83.47
2023-09-08 20:31:13, 1380, 23.39, 83.47
2023-09-08 20:31:18, 1380, 23.40, 83.45
2023-09-08 20:31:23, 1381, 23.39, 83.44
2023-09-08 20:31:28, 1381, 23.41, 83.46
2023-09-08 20:31:33, 1381, 23.39, 83.44
2023-09-08 20:31:38, 1381, 23.40, 83.47
2023-09-08 20:31:43, 1381, 23.42, 83.47
2023-09-08 20:31:48, 1382, 23.39, 83.46
2023-09-08 20:31:53, 1382, 23.41, 83.44
2023-09-08 20:31:58, 1384, 23.41, 83.44
2023-09-08 20:32:03, 1384, 23.40, 83.45
2023-09-08 20:32:08, 1382, 23.40, 83.47
2023-09-08 20:32:13, 1383, 23.39, 83.47
2023-09-08 20:32:18, 1383, 23.41, 83.49
2023-09-08 20:32:23, 1382, 23.42, 83.46
2023-09-08 20:32:28, 1382, 23.41, 83.45
2023-09-08 20:32:33, 1382, 23.42, 83.45
2023-09-08 20:32:38, 1382, 23.38, 83.47
2023-09-08 20:32:43, 1382, 23.40, 83.48
2023-09-08 20:32:48, 1381, 23.40, 83.46
2023-09-08 20:32:53, 1381, 23.39, 83.47
2023-09-08 20:32:58, 1381, 23.41, 83.50
2023-09-08 20:33:03, 1381, 23.41, 83.44
2023-09-08 20:33:08, 1380, 23.40, 83.44
2023-09-08 20:33:13, 1380, 23.39, 83.45
2023-09-08 20:33:18, 1380, 23.39, 83.50
2023-09-08 20:33:23, 1381, 23.39, 83.49
2023-09-08 20:33:28, 1381, 23.40, 83.50
2023-09-08 20:33:33, 1382, 23.40, 83.48
2023-09-08 20:33:38, 1381, 23.40, 83.45
2023-09-08 20:33:43, 1381, 23.40, 83.48
2023-09-08 20:33:48, 1381, 23.40, 83.48
2023-09-08 20:33:53, 1381, 23.39, 83.47
2023-09-08 20:33:58, 1380, 23.41, 83.45
2023-09-08 20:34:03, 1381, 23.40, 83.47
2023-09-08 20:34:08, 1381, 23.39, 83.49
2023-09-08 20:34:13, 1382, 23.41, 83.49
2023-09-08 20:34:18, 1382, 23.40, 83.48
2023-09-08 20:34:23, 1381, 23.41, 83.48
2023-09-08 20:34:28, 1380, 23.42, 83.47
2023-09-08 20:34:33, 1380, 23.41, 83.47
2023-09-08 20:34:38, 1380, 23.39, 83.47
2023-09-08 20:34:43, 1380, 23.39, 83.45
2023-09-08 20:34:48, 1380, 23.40, 83.46
2023-09-08 20:34:53, 1381, 23.40, 83.46
2023-09-08 20:34:58, 1381, 23.39, 83.49
2023-09-08 20:35:03, 1381, 23.39, 83.47
2023-09-08 20:35:08, 1381, 23.40, 83.47
2023-09-08 20:35:13, 1382, 23.42, 83.51
2023-09-08 20:35:18, 1382, 23.42, 83.50
2023-09-08 20:35:23, 1384, 23.39, 83.45
2023-09-08 20:35:28, 1384, 23.40, 83.45
2023-09-08 20:35:33, 1383, 23.40, 83.47
2023-09-08 20:35:38, 1383, 23.40, 83.46
2023-09-08 20:35:43, 1384, 23.39, 83.47
2023-09-08 20:35:48, 1385, 23.39, 83.44
2023-09-08 20:35:53, 1384, 23.40, 83.44
2023-09-08 20:35:58, 1385, 23.40, 83.48
2023-09-08 20:36:03, 1384, 23.40, 83.44
2023-09-08 20:36:08, 1384, 23.39, 83.45
2023-09-08 20:36:13, 1383, 23.41, 83.45
2023-09-08 20:36:18, 1383, 23.41, 83.48
2023-09-08 20:36:23, 1382, 23.39, 83.45
2023-09-08 20:36:28, 1383, 23.41, 83.48
2023-09-08 20:36:33, 1383, 23.40, 83.44
2023-09-08 20:36:38, 1383, 23.39, 83.41
2023-09-08 20:36:43, 1383, 23.39, 83.46
2023-09-08 20:36:48, 1383, 23.39, 83.46
2023-09-08 20:36:53, 1383, 23.40, 83.45
2023-09-08 20:36:58, 1383, 23.41, 83.44
2023-09-08 20:37:03, 1385, 23.40, 83.46
2023-09-08 20:37:08, 1385, 23.40, 83.48
2023-09-08 20:37:13, 1385, 23.41, 83.47
2023-09-08 20:37:18, 1385, 23.40, 83.46
2023-09-08 20:37:23, 1385, 23.39, 83.47
2023-09-08 20:37:28, 1385, 23.38, 83.46
2023-09-08 20:37:33, 1384, 23.39, 83.45
2023-09-08 20:37:38, 1385, 23.39, 83.47
2023-09-08 20:37:43, 1385, 23.39, 83.42
2023-09-08 20:37:48, 1386, 23.39, 83.44
2023-09-08 20:37:53, 1386, 23.39, 83.44
2023-09-08 20:37:58, 1388, 23.40, 83.47
2023-09-08 20:38:03, 1388, 23.40, 83.49
2023-09-08 20:38:08, 1387, 23.40, 83.49
2023-09-08 20:38:13, 1387, 23.41, 83.50
2023-09-08 20:38:18, 1388, 23.39, 83.51
2023-09-08 20:38:23, 1387, 23.37, 83.48
2023-09-08 20:38:28, 1387, 23.40, 83.49
2023-09-08 20:38:33, 1388, 23.40, 83.46
2023-09-08 20:38:38, 1387, 23.38, 83.47
2023-09-08 20:38:43, 1387, 23.40, 83.46
2023-09-08 20:38:48, 1388, 23.37, 83.48
2023-09-08 20:38:53, 1388, 23.38, 83.47
2023-09-08 20:38:58, 1389, 23.39, 83.48
2023-09-08 20:39:03, 1388, 23.40, 83.48
2023-09-08 20:39:08, 1388, 23.40, 83.47
2023-09-08 20:39:13, 1389, 23.39, 83.46
2023-09-08 20:39:18, 1388, 23.41, 83.50
2023-09-08 20:39:23, 1389, 23.39, 83.46
2023-09-08 20:39:28, 1388, 23.40, 83.50
2023-09-08 20:39:33, 1389, 23.39, 83.46
2023-09-08 20:39:38, 1389, 23.41, 83.53
2023-09-08 20:39:43, 1391, 23.39, 83.51
2023-09-08 20:39:48, 1391, 23.38, 83.48
2023-09-08 20:39:53, 1390, 23.38, 83.44
2023-09-08 20:39:58, 1390, 23.39, 83.45
2023-09-08 20:40:03, 1390, 23.40, 83.50
2023-09-08 20:40:08, 1390, 23.39, 83.47
2023-09-08 20:40:13, 1390, 23.39, 83.45
2023-09-08 20:40:18, 1390, 23.38, 83.47
2023-09-08 20:40:23, 1390, 23.40, 83.49
2023-09-08 20:40:28, 1390, 23.39, 83.48
2023-09-08 20:40:33, 1390, 23.38, 83.47
2023-09-08 20:40:38, 1390, 23.40, 83.47
2023-09-08 20:40:43, 1389, 23.39, 83.51
2023-09-08 20:40:48, 1389, 23.37, 83.49
2023-09-08 20:40:53, 1390, 23.39, 83.49
2023-09-08 20:40:58, 1389, 23.37, 83.48
2023-09-08 20:41:03, 1390, 23.39, 83.48
2023-09-08 20:41:08, 1391, 23.39, 83.49
2023-09-08 20:41:13, 1391, 23.39, 83.48
2023-09-08 20:41:18, 1390, 23.39, 83.51
2023-09-08 20:41:23, 1390, 23.39, 83.43
2023-09-08 20:41:28, 1389, 23.38, 83.51
2023-09-08 20:41:33, 1388, 23.40, 83.47
2023-09-08 20:41:38, 1389, 23.39, 83.49
2023-09-08 20:41:43, 1388, 23.37, 83.49
2023-09-08 20:41:48, 1388, 23.37, 83.48
2023-09-08 20:41:53, 1389, 23.39, 83.51
2023-09-08 20:41:58, 1389, 23.39, 83.47
2023-09-08 20:42:03, 1389, 23.40, 83.50
2023-09-08 20:42:08, 1389, 23.39, 83.47
2023-09-08 20:42:13, 1390, 23.40, 83.49
2023-09-08 20:42:18, 1390, 23.38, 83.49
2023-09-08 20:42:23, 1390, 23.40, 83.50
2023-09-08 20:42:28, 1391, 23.41, 83.47
2023-09-08 20:42:33, 1391, 23.38, 83.45
2023-09-08 20:42:38, 1391, 23.38, 83.50
2023-09-08 20:42:43, 1392, 23.36, 83.47
2023-09-08 20:42:48, 1392, 23.37, 83.50
2023-09-08 20:42:53, 1391, 23.39, 83.51
2023-09-08 20:42:58, 1391, 23.38, 83.48
2023-09-08 20:43:03, 1392, 23.39, 83.49
2023-09-08 20:43:08, 1392, 23.36, 83.46
2023-09-08 20:43:13, 1392, 23.38, 83.48
2023-09-08 20:43:18, 1392, 23.39, 83.48
2023-09-08 20:43:23, 1392, 23.40, 83.48
2023-09-08 20:43:28, 1392, 23.40, 83.48
2023-09-08 20:43:33, 1393, 23.40, 83.51
2023-09-08 20:43:38, 1392, 23.38, 83.49
2023-09-08 20:43:43, 1393, 23.38, 83.49
2023-09-08 20:43:48, 1393, 23.37, 83.48
2023-09-08 20:43:53, 1392, 23.39, 83.51
2023-09-08 20:43:58, 1392, 23.39, 83.51
2023-09-08 20:44:03, 1392, 23.40, 83.49
2023-09-08 20:44:08, 1393, 23.40, 83.49
2023-09-08 20:44:13, 1393, 23.38, 83.49
2023-09-08 20:44:18, 1392, 23.37, 83.48
2023-09-08 20:44:23, 1393, 23.39, 83.49
2023-09-08 20:44:28, 1392, 23.40, 83.49
2023-09-08 20:44:33, 1391, 23.38, 83.46
2023-09-08 20:44:38, 1391, 23.38, 83.52
2023-09-08 20:44:43, 1392, 23.38, 83.47
2023-09-08 20:44:48, 1392, 23.38, 83.48
2023-09-08 20:44:53, 1393, 23.42, 83.49
2023-09-08 20:44:58, 1393, 23.40, 83.49
2023-09-08 20:45:03, 1393, 23.39, 83.49
2023-09-08 20:45:08, 1393, 23.37, 83.50
2023-09-08 20:45:13, 1394, 23.39, 83.51
2023-09-08 20:45:18, 1393, 23.38, 83.47
2023-09-08 20:45:23, 1392, 23.37, 83.47
2023-09-08 20:45:28, 1394, 23.39, 83.50
2023-09-08 20:45:33, 1393, 23.38, 83.47
2023-09-08 20:45:38, 1393, 23.39, 83.49
2023-09-08 20:45:43, 1395, 23.37, 83.47
2023-09-08 20:45:48, 1394, 23.36, 83.52
2023-09-08 20:45:53, 1394, 23.39, 83.44
2023-09-08 20:45:58, 1394, 23.40, 83.53
2023-09-08 20:46:03, 1394, 23.40, 83.55
2023-09-08 20:46:08, 1395, 23.39, 83.50
2023-09-08 20:46:13, 1395, 23.39, 83.49
2023-09-08 20:46:18, 1394, 23.38, 83.48
2023-09-08 20:46:23, 1395, 23.36, 83.48
2023-09-08 20:46:28, 1394, 23.39, 83.48
2023-09-08 20:46:33, 1395, 23.37, 83.47
2023-09-08 20:46:38, 1394, 23.39, 83.51
2023-09-08 20:46:43, 1394, 23.40, 83.50
2023-09-08 20:46:48, 1395, 23.37, 83.48
2023-09-08 20:46:53, 1395, 23.39, 83.51
2023-09-08 20:46:58, 1396, 23.39, 83.49
2023-09-08 20:47:03, 1395, 23.37, 83.47
2023-09-08 20:47:08, 1395, 23.39, 83.49
2023-09-08 20:47:13, 1395, 23.39, 83.49
2023-09-08 20:47:18, 1395, 23.37, 83.46
2023-09-08 20:47:23, 1394, 23.39, 83.51
2023-09-08 20:47:28, 1394, 23.39, 83.49
2023-09-08 20:47:33, 1394, 23.38, 83.48
2023-09-08 20:47:38, 1393, 23.38, 83.52
2023-09-08 20:47:43, 1394, 23.39, 83.48
2023-09-08 20:47:48, 1394, 23.37, 83.49
2023-09-08 20:47:53, 1394, 23.39, 83.46
2023-09-08 20:47:58, 1393, 23.39, 83.47
2023-09-08 20:48:03, 1394, 23.41, 83.46
2023-09-08 20:48:08, 1394, 23.38, 83.44
2023-09-08 20:48:13, 1395, 23.40, 83.48
2023-09-08 20:48:18, 1394, 23.36, 83.45
2023-09-08 20:48:23, 1394, 23.39, 83.48
2023-09-08 20:48:28, 1395, 23.38, 83.47
2023-09-08 20:48:33, 1395, 23.37, 83.47
2023-09-08 20:48:38, 1395, 23.39, 83.51
2023-09-08 20:48:43, 1395, 23.39, 83.46
2023-09-08 20:48:48, 1396, 23.37, 83.47
2023-09-08 20:48:53, 1396, 23.41, 83.47
2023-09-08 20:48:58, 1397, 23.38, 83.46
2023-09-08 20:49:03, 1397, 23.39, 83.48
2023-09-08 20:49:08, 1398, 23.38, 83.50
2023-09-08 20:49:13, 1398, 23.36, 83.47
2023-09-08 20:49:18, 1398, 23.37, 83.50
2023-09-08 20:49:23, 1398, 23.38, 83.48
2023-09-08 20:49:28, 1398, 23.37, 83.48
2023-09-08 20:49:33, 1398, 23.39, 83.49
2023-09-08 20:49:38, 1398, 23.39, 83.43
2023-09-08 20:49:43, 1398, 23.40, 83.49
2023-09-08 20:49:48, 1398, 23.40, 83.48
2023-09-08 20:49:53, 1398, 23.38, 83.49
2023-09-08 20:49:58, 1399, 23.39, 83.50
2023-09-08 20:50:03, 1398, 23.38, 83.47
2023-09-08 20:50:08, 1398, 23.35, 83.49
2023-09-08 20:50:13, 1397, 23.39, 83.46
2023-09-08 20:50:18, 1396, 23.37, 83.51
2023-09-08 20:50:23, 1396, 23.38, 83.50
2023-09-08 20:50:28, 1397, 23.40, 83.48
2023-09-08 20:50:33, 1396, 23.38, 83.47
2023-09-08 20:50:38, 1395, 23.40, 83.48
2023-09-08 20:50:43, 1396, 23.38, 83.49
2023-09-08 20:50:48, 1396, 23.38, 83.49
2023-09-08 20:50:53, 1397, 23.38, 83.54
2023-09-08 20:50:58, 1397, 23.39, 83.48
2023-09-08 20:51:03, 1398, 23.39, 83.51
2023-09-08 20:51:08, 1398, 23.36, 83.49
2023-09-08 20:51:13, 1399, 23.38, 83.50
2023-09-08 20:51:18, 1400, 23.38, 83.48
2023-09-08 20:51:23, 1400, 23.38, 83.51
2023-09-08 20:51:28, 1400, 23.40, 83.51
2023-09-08 20:51:33, 1400, 23.39, 83.49
2023-09-08 20:51:38, 1399, 23.37, 83.50
2023-09-08 20:51:43, 1399, 23.37, 83.48
2023-09-08 20:51:48, 1399, 23.38, 83.49
2023-09-08 20:51:53, 1400, 23.40, 83.47
2023-09-08 20:51:58, 1401, 23.38, 83.46
2023-09-08 20:52:03, 1401, 23.37, 83.48
2023-09-08 20:52:08, 1400, 23.40, 83.51
2023-09-08 20:52:13, 1401, 23.38, 83.46
2023-09-08 20:52:18, 1401, 23.37, 83.47
2023-09-08 20:52:23, 1401, 23.37, 83.46
2023-09-08 20:52:28, 1401, 23.38, 83.48
2023-09-08 20:52:33, 1400, 23.35, 83.44
2023-09-08 20:52:38, 1400, 23.37, 83.51
2023-09-08 20:52:43, 1401, 23.38, 83.49
2023-09-08 20:52:49, 1401, 23.37, 83.50
2023-09-08 20:52:54, 1400, 23.37, 83.49
2023-09-08 20:52:59, 1399, 23.35, 83.46
2023-09-08 20:53:04, 1400, 23.39, 83.52
2023-09-08 20:53:09, 1401, 23.37, 83.51
2023-09-08 20:53:14, 1400, 23.36, 83.51
2023-09-08 20:53:19, 1400, 23.36, 83.49
2023-09-08 20:53:24, 1401, 23.37, 83.50
2023-09-08 20:53:29, 1401, 23.35, 83.47
2023-09-08 20:53:34, 1401, 23.38, 83.51
2023-09-08 20:53:39, 1401, 23.37, 83.51
2023-09-08 20:53:44, 1401, 23.37, 83.45
2023-09-08 20:53:49, 1402, 23.37, 83.50
2023-09-08 20:53:54, 1402, 23.37, 83.50
2023-09-08 20:53:59, 1402, 23.38, 83.51
2023-09-08 20:54:04, 1402, 23.37, 83.52
2023-09-08 20:54:09, 1401, 23.37, 83.51
2023-09-08 20:54:14, 1401, 23.36, 83.50
2023-09-08 20:54:19, 1402, 23.36, 83.50
2023-09-08 20:54:24, 1401, 23.37, 83.52
2023-09-08 20:54:29, 1401, 23.36, 83.50
2023-09-08 20:54:34, 1401, 23.36, 83.51
2023-09-08 20:54:39, 1400, 23.36, 83.50
2023-09-08 20:54:44, 1401, 23.37, 83.49
2023-09-08 20:54:49, 1401, 23.37, 83.49
2023-09-08 20:54:54, 1401, 23.36, 83.50
2023-09-08 20:54:59, 1401, 23.37, 83.52
2023-09-08 20:55:04, 1401, 23.38, 83.50
2023-09-08 20:55:09, 1401, 23.37, 83.46
2023-09-08 20:55:14, 1402, 23.37, 83.48
2023-09-08 20:55:19, 1401, 23.36, 83.48
2023-09-08 20:55:24, 1401, 23.36, 83.49
2023-09-08 20:55:29, 1401, 23.37, 83.46
2023-09-08 20:55:34, 1401, 23.38, 83.46
2023-09-08 20:55:39, 1401, 23.36, 83.54
2023-09-08 20:55:44, 1401, 23.36, 83.51
2023-09-08 20:55:49, 1400, 23.36, 83.46
2023-09-08 20:55:54, 1401, 23.38, 83.49
2023-09-08 20:55:59, 1401, 23.37, 83.48
2023-09-08 20:56:04, 1400, 23.37, 83.52
2023-09-08 20:56:09, 1400, 23.36, 83.50
2023-09-08 20:56:14, 1400, 23.37, 83.53
2023-09-08 20:56:19, 1402, 23.36, 83.54
2023-09-08 20:56:24, 1401, 23.37, 83.48
2023-09-08 20:56:29, 1402, 23.37, 83.53
2023-09-08 20:56:34, 1401, 23.37, 83.48
2023-09-08 20:56:39, 1402, 23.36, 83.49
2023-09-08 20:56:44, 1402, 23.36, 83.49
2023-09-08 20:56:49, 1402, 23.39, 83.52
2023-09-08 20:56:54, 1400, 23.37, 83.50
2023-09-08 20:56:59, 1400, 23.35, 83.45
2023-09-08 20:57:04, 1401, 23.36, 83.52
2023-09-08 20:57:09, 1401, 23.36, 83.53
2023-09-08 20:57:14, 1401, 23.36, 83.46
2023-09-08 20:57:19, 1400, 23.36, 83.51
2023-09-08 20:57:24, 1400, 23.36, 83.51
2023-09-08 20:57:29, 1400, 23.37, 83.54
2023-09-08 20:57:34, 1400, 23.36, 83.52
2023-09-08 20:57:39, 1402, 23.38, 83.52
2023-09-08 20:57:44, 1401, 23.39, 83.53
2023-09-08 20:57:49, 1402, 23.34, 83.53
2023-09-08 20:57:54, 1402, 23.35, 83.50
2023-09-08 20:57:59, 1402, 23.36, 83.50
2023-09-08 20:58:04, 1402, 23.34, 83.49
2023-09-08 20:58:09, 1402, 23.37, 83.46
2023-09-08 20:58:14, 1402, 23.36, 83.51
2023-09-08 20:58:19, 1402, 23.35, 83.47
2023-09-08 20:58:24, 1402, 23.37, 83.50
2023-09-08 20:58:29, 1402, 23.36, 83.50
2023-09-08 20:58:34, 1401, 23.34, 83.47
2023-09-08 20:58:39, 1400, 23.36, 83.50
2023-09-08 20:58:44, 1401, 23.39, 83.50
2023-09-08 20:58:49, 1401, 23.36, 83.51
2023-09-08 20:58:54, 1400, 23.36, 83.50
2023-09-08 20:58:59, 1401, 23.36, 83.52
2023-09-08 20:59:04, 1401, 23.35, 83.50
2023-09-08 20:59:09, 1402, 23.35, 83.52
2023-09-08 20:59:14, 1403, 23.38, 83.49
2023-09-08 20:59:19, 1403, 23.37, 83.51
2023-09-08 20:59:24, 1404, 23.37, 83.49
2023-09-08 20:59:29, 1404, 23.34, 83.52
2023-09-08 20:59:34, 1404, 23.34, 83.48
2023-09-08 20:59:39, 1403, 23.36, 83.53
2023-09-08 20:59:44, 1402, 23.38, 83.50
2023-09-08 20:59:49, 1402, 23.38, 83.53
2023-09-08 20:59:54, 1402, 23.37, 83.49
2023-09-08 20:59:59, 1403, 23.38, 83.52
2023-09-08 21:00:04, 1403, 23.36, 83.50
2023-09-08 21:00:09, 1404, 23.36, 83.51
2023-09-08 21:00:14, 1404, 23.37, 83.50
2023-09-08 21:00:19, 1404, 23.36, 83.48
2023-09-08 21:00:24, 1404, 23.35, 83.48
2023-09-08 21:00:29, 1404, 23.36, 83.53
2023-09-08 21:00:34, 1404, 23.36, 83.53
2023-09-08 21:00:39, 1404, 23.35, 83.51
2023-09-08 21:00:44, 1405, 23.35, 83.53
2023-09-08 21:00:49, 1404, 23.35, 83.51
2023-09-08 21:00:54, 1404, 23.34, 83.53
2023-09-08 21:00:59, 1404, 23.34, 83.50
2023-09-08 21:01:04, 1404, 23.37, 83.55
2023-09-08 21:01:09, 1404, 23.38, 83.51
2023-09-08 21:01:14, 1403, 23.35, 83.46
2023-09-08 21:01:19, 1403, 23.35, 83.50
2023-09-08 21:01:24, 1402, 23.35, 83.52
2023-09-08 21:01:29, 1403, 23.34, 83.50
2023-09-08 21:01:34, 1403, 23.36, 83.50
2023-09-08 21:01:39, 1403, 23.35, 83.50
2023-09-08 21:01:44, 1404, 23.37, 83.47
2023-09-08 21:01:49, 1404, 23.37, 83.56
2023-09-08 21:01:54, 1405, 23.36, 83.51
2023-09-08 21:01:59, 1405, 23.35, 83.48
2023-09-08 21:02:04, 1405, 23.36, 83.53
2023-09-08 21:02:09, 1406, 23.37, 83.52
2023-09-08 21:02:14, 1406, 23.35, 83.49
2023-09-08 21:02:19, 1406, 23.34, 83.47
2023-09-08 21:02:24, 1405, 23.36, 83.51
2023-09-08 21:02:29, 1405, 23.35, 83.53
2023-09-08 21:02:34, 1406, 23.36, 83.49
2023-09-08 21:02:39, 1406, 23.37, 83.52
2023-09-08 21:02:44, 1406, 23.38, 83.53
2023-09-08 21:02:49, 1407, 23.36, 83.48
2023-09-08 21:02:54, 1405, 23.36, 83.50
2023-09-08 21:02:59, 1406, 23.34, 83.50
2023-09-08 21:03:04, 1406, 23.35, 83.49
2023-09-08 21:03:09, 1406, 23.37, 83.52
2023-09-08 21:03:14, 1406, 23.36, 83.52
2023-09-08 21:03:19, 1406, 23.36, 83.49
2023-09-08 21:03:24, 1406, 23.37, 83.53
2023-09-08 21:03:29, 1408, 23.37, 83.53
2023-09-08 21:03:34, 1407, 23.35, 83.49
2023-09-08 21:03:39, 1407, 23.34, 83.51
2023-09-08 21:03:44, 1406, 23.32, 83.50
2023-09-08 21:03:49, 1407, 23.35, 83.51
2023-09-08 21:03:54, 1406, 23.36, 83.52
2023-09-08 21:03:59, 1406, 23.32, 83.48
2023-09-08 21:04:04, 1405, 23.34, 83.53
2023-09-08 21:04:09, 1404, 23.34, 83.52
2023-09-08 21:04:14, 1402, 23.38, 83.54
2023-09-08 21:04:19, 1403, 23.34, 83.52
2023-09-08 21:04:24, 1401, 23.33, 83.53
2023-09-08 21:04:29, 1402, 23.34, 83.50
2023-09-08 21:04:34, 1403, 23.34, 83.49
2023-09-08 21:04:39, 1403, 23.37, 83.53
2023-09-08 21:04:44, 1403, 23.34, 83.49
2023-09-08 21:04:49, 1403, 23.35, 83.51
2023-09-08 21:04:54, 1404, 23.35, 83.52
2023-09-08 21:04:59, 1405, 23.36, 83.50
2023-09-08 21:05:04, 1404, 23.36, 83.53
2023-09-08 21:05:09, 1405, 23.33, 83.51
2023-09-08 21:05:14, 1405, 23.35, 83.51
2023-09-08 21:05:19, 1405, 23.36, 83.51
2023-09-08 21:05:24, 1406, 23.36, 83.49
2023-09-08 21:05:29, 1406, 23.35, 83.51
2023-09-08 21:05:34, 1406, 23.36, 83.53
2023-09-08 21:05:39, 1407, 23.34, 83.51
2023-09-08 21:05:44, 1406, 23.36, 83.53
2023-09-08 21:05:49, 1406, 23.36, 83.52
2023-09-08 21:05:54, 1406, 23.34, 83.51
2023-09-08 21:05:59, 1407, 23.34, 83.51
2023-09-08 21:06:04, 1406, 23.38, 83.52
2023-09-08 21:06:09, 1405, 23.35, 83.52
2023-09-08 21:06:14, 1405, 23.33, 83.50
2023-09-08 21:06:19, 1406, 23.34, 83.53
2023-09-08 21:06:24, 1406, 23.36, 83.51
2023-09-08 21:06:29, 1406, 23.35, 83.51
2023-09-08 21:06:34, 1406, 23.34, 83.51
2023-09-08 21:06:39, 1406, 23.36, 83.50
2023-09-08 21:06:44, 1407, 23.35, 83.51
2023-09-08 21:06:49, 1407, 23.33, 83.50
2023-09-08 21:06:54, 1407, 23.35, 83.49
2023-09-08 21:06:59, 1406, 23.36, 83.53
2023-09-08 21:07:04, 1407, 23.36, 83.50
2023-09-08 21:07:09, 1406, 23.34, 83.48
2023-09-08 21:07:14, 1409, 23.35, 83.51
2023-09-08 21:07:19, 1409, 23.36, 83.52
2023-09-08 21:07:24, 1409, 23.36, 83.55
2023-09-08 21:07:29, 1409, 23.34, 83.53
2023-09-08 21:07:34, 1408, 23.36, 83.57
2023-09-08 21:07:39, 1408, 23.36, 83.52
2023-09-08 21:07:44, 1409, 23.36, 83.53
2023-09-08 21:07:49, 1409, 23.36, 83.52
2023-09-08 21:07:54, 1408, 23.36, 83.52
2023-09-08 21:07:59, 1407, 23.32, 83.49
2023-09-08 21:08:04, 1406, 23.35, 83.52
2023-09-08 21:08:09, 1407, 23.34, 83.49
2023-09-08 21:08:14, 1406, 23.35, 83.53
2023-09-08 21:08:19, 1406, 23.36, 83.52
2023-09-08 21:08:24, 1408, 23.37, 83.52
2023-09-08 21:08:29, 1408, 23.36, 83.56
2023-09-08 21:08:34, 1408, 23.33, 83.48
2023-09-08 21:08:39, 1407, 23.32, 83.51
2023-09-08 21:08:44, 1408, 23.37, 83.48
2023-09-08 21:08:49, 1408, 23.35, 83.52
2023-09-08 21:08:54, 1407, 23.34, 83.49
2023-09-08 21:08:59, 1407, 23.35, 83.49
2023-09-08 21:09:04, 1407, 23.33, 83.48
2023-09-08 21:09:09, 1407, 23.34, 83.58
2023-09-08 21:09:14, 1407, 23.35, 83.49
2023-09-08 21:09:19, 1408, 23.35, 83.54
2023-09-08 21:09:24, 1409, 23.34, 83.46
2023-09-08 21:09:29, 1409, 23.35, 83.50
2023-09-08 21:09:34, 1410, 23.36, 83.53
2023-09-08 21:09:39, 1410, 23.35, 83.53
2023-09-08 21:09:44, 1410, 23.33, 83.52
2023-09-08 21:09:49, 1409, 23.33, 83.51
2023-09-08 21:09:54, 1409, 23.33, 83.51
2023-09-08 21:09:59, 1409, 23.35, 83.52
2023-09-08 21:10:04, 1409, 23.36, 83.52
2023-09-08 21:10:09, 1408, 23.35, 83.47
2023-09-08 21:10:14, 1408, 23.36, 83.50
2023-09-08 21:10:19, 1407, 23.36, 83.55
2023-09-08 21:10:24, 1408, 23.35, 83.54
2023-09-08 21:10:29, 1408, 23.37, 83.53
2023-09-08 21:10:34, 1407, 23.36, 83.52
2023-09-08 21:10:39, 1408, 23.36, 83.52
2023-09-08 21:10:44, 1408, 23.35, 83.53
2023-09-08 21:10:49, 1408, 23.35, 83.55
2023-09-08 21:10:54, 1409, 23.33, 83.51
2023-09-08 21:10:59, 1408, 23.35, 83.53
2023-09-08 21:11:04, 1408, 23.34, 83.53
2023-09-08 21:11:09, 1409, 23.33, 83.49
2023-09-08 21:11:14, 1408, 23.35, 83.53
2023-09-08 21:11:19, 1409, 23.35, 83.52
2023-09-08 21:11:24, 1409, 23.36, 83.53
2023-09-08 21:11:29, 1409, 23.34, 83.50
2023-09-08 21:11:34, 1409, 23.34, 83.53
2023-09-08 21:11:39, 1409, 23.34, 83.51
2023-09-08 21:11:44, 1409, 23.36, 83.52
2023-09-08 21:11:49, 1408, 23.32, 83.46
2023-09-08 21:11:54, 1408, 23.35, 83.53
2023-09-08 21:11:59, 1408, 23.34, 83.54
2023-09-08 21:12:04, 1407, 23.33, 83.50
2023-09-08 21:12:09, 1407, 23.34, 83.53
2023-09-08 21:12:14, 1407, 23.34, 83.51
2023-09-08 21:12:19, 1407, 23.34, 83.54
